"","Year","SpeciesID","Region","StationCode","Biomass","Density","Grazing_rate","Latitude","Longitude","Month","Season","Survey"
"1616","2008","Corbicula fluminea","SouthCentral","266","31.2","494","2.84","38.08052","-121.540092","5","Spring","GRTS"
"1617","2008","Corbicula fluminea","SouthCentral","266","18.1","969","1.06","38.08052","-121.540092","10","Fall","GRTS"
"1618","2008","Corbicula fluminea","Suisun Marsh","267","0","0","0.00","38.171187","-122.064025","5","Spring","GRTS"
"1619","2008","Corbicula fluminea","Suisun Marsh","267","0","0","0.00","38.171187","-122.064025","10","Fall","GRTS"
"1620","2008","Potamocorbula amurensis","Suisun Marsh","267","0.05","152","0.03","38.171187","-122.064025","5","Spring","GRTS"
"1621","2008","Potamocorbula amurensis","Suisun Marsh","267","0.24","209","0.09","38.171187","-122.064025","10","Fall","GRTS"
"1622","2008","Potamocorbula amurensis","Confluence","268","0","0","0.00","38.05279","-121.791729","5","Spring","GRTS"
"1623","2008","Potamocorbula amurensis","Confluence","268","0.01","76","< 0.01","38.05279","-121.791729","10","Fall","GRTS"
"1624","2008","Corbicula fluminea","Confluence","268","5","133","0.38","38.05279","-121.791729","5","Spring","GRTS"
"1625","2008","Corbicula fluminea","Confluence","268","0.89","2850","0.06","38.05279","-121.791729","10","Fall","GRTS"
"1626","2008","Potamocorbula amurensis","Confluence","269","0.71","76","0.23","38.077388","-121.761561","5","Spring","GRTS"
"1627","2008","Potamocorbula amurensis","Confluence","269","0.97","475","0.37","38.077388","-121.761561","10","Fall","GRTS"
"1628","2008","Corbicula fluminea","Confluence","269","78","2204","7.49","38.077388","-121.761561","5","Spring","GRTS"
"1629","2008","Corbicula fluminea","Confluence","269","28.7","950","1.57","38.077388","-121.761561","10","Fall","GRTS"
"1630","2008","Corbicula fluminea","Suisun Marsh","271","0","0","0.00","38.139819","-122.077288","5","Spring","GRTS"
"1631","2008","Corbicula fluminea","Suisun Marsh","271","0","0","0.00","38.139819","-122.077288","10","Fall","GRTS"
"1632","2008","Potamocorbula amurensis","Suisun Marsh","271","0.22","3800","0.11","38.139819","-122.077288","5","Spring","GRTS"
"1633","2008","Potamocorbula amurensis","Suisun Marsh","271","18.5","10298","5.45","38.139819","-122.077288","10","Fall","GRTS"
"1634","2008","Corbicula fluminea","Suisun Bay","272","0","0","0.00","38.064381","-122.091507","5","Spring","GRTS"
"1635","2008","Corbicula fluminea","Suisun Bay","272","0","0","0.00","38.064381","-122.091507","10","Fall","GRTS"
"1636","2008","Potamocorbula amurensis","Suisun Bay","272","3.74","3230","1.19","38.064381","-122.091507","5","Spring","GRTS"
"1637","2008","Potamocorbula amurensis","Suisun Bay","272","13.65","6726","4.56","38.064381","-122.091507","10","Fall","GRTS"
"1638","2008","Potamocorbula amurensis","SouthCentral","273","0","0","0.00","37.955417","-121.529187","5","Spring","GRTS"
"1639","2008","Potamocorbula amurensis","SouthCentral","273","0","0","0.00","37.955417","-121.529187","10","Fall","GRTS"
"1640","2008","Corbicula fluminea","SouthCentral","273","25.1","931","1.84","37.955417","-121.529187","5","Spring","GRTS"
"1641","2008","Corbicula fluminea","SouthCentral","273","0.23","57","0.02","37.955417","-121.529187","10","Fall","GRTS"
"1642","2008","Corbicula fluminea","SouthCentral","274","0","0","0.00","38.059072","-121.501826","5","Spring","GRTS"
"1643","2008","Corbicula fluminea","SouthCentral","274","14.18","2888","0.89","38.059072","-121.501826","10","Fall","GRTS"
"1644","2008","Potamocorbula amurensis","SouthCentral","274","0","0","0.00","38.059072","-121.501826","5","Spring","GRTS"
"1645","2008","Potamocorbula amurensis","SouthCentral","274","0","0","0.00","38.059072","-121.501826","10","Fall","GRTS"
"1646","2008","Corbicula fluminea","Suisun Bay","276","0","0","0.00","38.089521","-122.077131","5","Spring","GRTS"
"1647","2008","Corbicula fluminea","Suisun Bay","276","0","0","0.00","38.089521","-122.077131","10","Fall","GRTS"
"1648","2008","Potamocorbula amurensis","Suisun Bay","276","5.7","11058","1.69","38.089521","-122.077131","5","Spring","GRTS"
"1649","2008","Potamocorbula amurensis","Suisun Bay","276","8.71","10678","2.62","38.089521","-122.077131","10","Fall","GRTS"
"1650","2008","Potamocorbula amurensis","SouthCentral","277","0","0","0.00","37.993903","-121.415379","5","Spring","GRTS"
"1651","2008","Potamocorbula amurensis","SouthCentral","277","0","0","0.00","37.993903","-121.415379","10","Fall","GRTS"
"1652","2008","Corbicula fluminea","SouthCentral","277","32.1","893","2.40","37.993903","-121.415379","5","Spring","GRTS"
"1653","2008","Corbicula fluminea","SouthCentral","277","23.5","209","1.20","37.993903","-121.415379","10","Fall","GRTS"
"1654","2008","Corbicula fluminea","SouthCentral","278","0","0","0.00","37.993009","-121.512876","5","Spring","GRTS"
"1655","2008","Corbicula fluminea","SouthCentral","278","0.01","228","< 0.01","37.993009","-121.512876","10","Fall","GRTS"
"1656","2008","Potamocorbula amurensis","SouthCentral","278","0","0","0.00","37.993009","-121.512876","5","Spring","GRTS"
"1657","2008","Potamocorbula amurensis","SouthCentral","278","0","0","0.00","37.993009","-121.512876","10","Fall","GRTS"
"1658","2008","Potamocorbula amurensis","SouthCentral","279","0","0","0.00","38.104308","-121.563668","5","Spring","GRTS"
"1659","2008","Potamocorbula amurensis","SouthCentral","279","0","0","0.00","38.104308","-121.563668","10","Fall","GRTS"
"1660","2008","Corbicula fluminea","SouthCentral","279","138.1","1539","8.74","38.104308","-121.563668","5","Spring","GRTS"
"1661","2008","Corbicula fluminea","SouthCentral","279","0.14","513","< 0.01","38.104308","-121.563668","10","Fall","GRTS"
"1662","2008","Corbicula fluminea","Confluence","280","0","0","0.00","38.030189","-121.850449","5","Spring","GRTS"
"1663","2008","Corbicula fluminea","Confluence","280","0","0","0.00","38.030189","-121.850449","10","Fall","GRTS"
"1664","2008","Potamocorbula amurensis","Confluence","280","1.55","171","0.49","38.030189","-121.850449","5","Spring","GRTS"
"1665","2008","Potamocorbula amurensis","Confluence","280","0.03","38","0.01","38.030189","-121.850449","10","Fall","GRTS"
"1666","2008","Potamocorbula amurensis","SouthCentral","281","0","0","0.00","38.086236","-121.634455","5","Spring","GRTS"
"1667","2008","Potamocorbula amurensis","SouthCentral","281","0","0","0.00","38.086236","-121.634455","10","Fall","GRTS"
"1668","2008","Corbicula fluminea","SouthCentral","281","16","817","1.36","38.086236","-121.634455","5","Spring","GRTS"
"1669","2008","Corbicula fluminea","SouthCentral","281","11","403","0.65","38.086236","-121.634455","10","Fall","GRTS"
"1670","2008","Potamocorbula amurensis","SouthCentral","282","0","0","0.00","38.044656","-121.582898","5","Spring","GRTS"
"1671","2008","Potamocorbula amurensis","SouthCentral","282","0","0","0.00","38.044656","-121.582898","10","Fall","GRTS"
"1672","2008","Corbicula fluminea","SouthCentral","282","37.1","1558","3.79","38.044656","-121.582898","5","Spring","GRTS"
"1673","2008","Corbicula fluminea","SouthCentral","282","11.8","1862","0.67","38.044656","-121.582898","10","Fall","GRTS"
"1674","2008","Corbicula fluminea","Suisun Marsh","283","0","0","0.00","38.171932","-122.034899","5","Spring","GRTS"
"1675","2008","Corbicula fluminea","Suisun Marsh","283","0","0","0.00","38.171932","-122.034899","10","Fall","GRTS"
"1676","2008","Potamocorbula amurensis","Suisun Marsh","283","4.3","1026","0.66","38.171932","-122.034899","5","Spring","GRTS"
"1677","2008","Potamocorbula amurensis","Suisun Marsh","283","0.06","152","0.02","38.171932","-122.034899","10","Fall","GRTS"
"1678","2008","Corbicula fluminea","Confluence","284","0","0","0.00","38.068011","-121.834761","5","Spring","GRTS"
"1679","2008","Corbicula fluminea","Confluence","284","0","0","0.00","38.068011","-121.834761","10","Fall","GRTS"
"1680","2008","Potamocorbula amurensis","Confluence","284","0.78","95","0.25","38.068011","-121.834761","5","Spring","GRTS"
"1681","2008","Potamocorbula amurensis","Confluence","284","1.4","1463","0.52","38.068011","-121.834761","10","Fall","GRTS"
"1682","2008","Potamocorbula amurensis","Confluence","285","0","0","0.00","38.045149","-121.699762","5","Spring","GRTS"
"1683","2008","Potamocorbula amurensis","Confluence","285","0","0","0.00","38.045149","-121.699762","10","Fall","GRTS"
"1684","2008","Corbicula fluminea","Confluence","285","0.53","38","0.04","38.045149","-121.699762","5","Spring","GRTS"
"1685","2008","Corbicula fluminea","Confluence","285","2","32","0.13","38.045149","-121.699762","10","Fall","GRTS"
"1686","2008","Potamocorbula amurensis","SouthCentral","286","0","0","0.00","38.010556","-121.55141","5","Spring","GRTS"
"1687","2008","Potamocorbula amurensis","SouthCentral","286","0","0","0.00","38.010556","-121.55141","10","Fall","GRTS"
"1688","2008","Corbicula fluminea","SouthCentral","286","0","57","< 0.01","38.010556","-121.55141","5","Spring","GRTS"
"1689","2008","Corbicula fluminea","SouthCentral","286","0.18","741","0.01","38.010556","-121.55141","10","Fall","GRTS"
"1690","2008","Corbicula fluminea","Suisun Bay","287","0","0","0.00","38.120972","-122.059651","5","Spring","GRTS"
"1691","2008","Corbicula fluminea","Suisun Bay","287","0","0","0.00","38.120972","-122.059651","10","Fall","GRTS"
"1692","2008","Potamocorbula amurensis","Suisun Bay","287","2.52","28519","0.70","38.120972","-122.059651","5","Spring","GRTS"
"1693","2008","Potamocorbula amurensis","Suisun Bay","287","21.5","26543","5.24","38.120972","-122.059651","10","Fall","GRTS"
"1694","2008","Potamocorbula amurensis","SouthCentral","290","0","0","0.00","38.039968","-121.529727","5","Spring","GRTS"
"1695","2008","Potamocorbula amurensis","SouthCentral","290","0","0","0.00","38.039968","-121.529727","10","Fall","GRTS"
"1696","2008","Corbicula fluminea","SouthCentral","290","25.3","570","2.16","38.039968","-121.529727","5","Spring","GRTS"
"1697","2008","Corbicula fluminea","SouthCentral","290","12.3","1007","0.70","38.039968","-121.529727","10","Fall","GRTS"
"1698","2008","Potamocorbula amurensis","North","291","0","0","0.00","38.194906","-121.655589","5","Spring","GRTS"
"1699","2008","Potamocorbula amurensis","North","291","0","0","0.00","38.194906","-121.655589","10","Fall","GRTS"
"1700","2008","Corbicula fluminea","North","291","2.02","152","0.20","38.194906","-121.655589","5","Spring","GRTS"
"1701","2008","Corbicula fluminea","North","291","0.01","19","< 0.01","38.194906","-121.655589","10","Fall","GRTS"
"1702","2008","Corbicula fluminea","Suisun Bay","292","0","0","0.00","38.087532","-122.006746","5","Spring","GRTS"
"1703","2008","Corbicula fluminea","Suisun Bay","292","0","0","0.00","38.087532","-122.006746","10","Fall","GRTS"
"1704","2008","Potamocorbula amurensis","Suisun Bay","292","1.22","266","0.49","38.087532","-122.006746","5","Spring","GRTS"
"1705","2008","Potamocorbula amurensis","Suisun Bay","292","6.1","1729","2.12","38.087532","-122.006746","10","Fall","GRTS"
"1706","2008","Corbicula fluminea","SouthCentral","293","0","0","0.00","38.08493","-121.434508","5","Spring","GRTS"
"1707","2008","Corbicula fluminea","SouthCentral","293","0","0","0.00","38.08493","-121.434508","10","Fall","GRTS"
"1708","2008","Potamocorbula amurensis","SouthCentral","293","0","0","0.00","38.08493","-121.434508","5","Spring","GRTS"
"1709","2008","Potamocorbula amurensis","SouthCentral","293","0","0","0.00","38.08493","-121.434508","10","Fall","GRTS"
"1710","2008","Potamocorbula amurensis","SouthCentral","294","0","0","0.00","38.023209","-121.511178","5","Spring","GRTS"
"1711","2008","Potamocorbula amurensis","SouthCentral","294","0","0","0.00","38.023209","-121.511178","10","Fall","GRTS"
"1712","2008","Corbicula fluminea","SouthCentral","294","0.12","437","0.01","38.023209","-121.511178","5","Spring","GRTS"
"1713","2008","Corbicula fluminea","SouthCentral","294","0.09","589","< 0.01","38.023209","-121.511178","10","Fall","GRTS"
"1714","2008","Potamocorbula amurensis","SouthCentral","295","0","0","0.00","38.098932","-121.583845","5","Spring","GRTS"
"1715","2008","Potamocorbula amurensis","SouthCentral","295","0","0","0.00","38.098932","-121.583845","10","Fall","GRTS"
"1716","2008","Corbicula fluminea","SouthCentral","295","16.32","741","1.54","38.098932","-121.583845","5","Spring","GRTS"
"1717","2008","Corbicula fluminea","SouthCentral","295","20.66","1805","1.09","38.098932","-121.583845","10","Fall","GRTS"
"1718","2008","Potamocorbula amurensis","Confluence","296","0.2","19","0.07","38.025367","-121.788057","5","Spring","GRTS"
"1719","2008","Potamocorbula amurensis","Confluence","296","0.07","57","0.03","38.025367","-121.788057","10","Fall","GRTS"
"1720","2008","Corbicula fluminea","Confluence","296","0.04","95","< 0.01","38.025367","-121.788057","5","Spring","GRTS"
"1721","2008","Corbicula fluminea","Confluence","296","1.15","190","0.07","38.025367","-121.788057","10","Fall","GRTS"
"1722","2008","Potamocorbula amurensis","SouthCentral","297","0","0","0.00","38.049886","-121.65578","5","Spring","GRTS"
"1723","2008","Potamocorbula amurensis","SouthCentral","297","0","0","0.00","38.049886","-121.65578","10","Fall","GRTS"
"1724","2008","Corbicula fluminea","SouthCentral","297","1.91","323","0.14","38.049886","-121.65578","5","Spring","GRTS"
"1725","2008","Corbicula fluminea","SouthCentral","297","0.08","589","< 0.01","38.049886","-121.65578","10","Fall","GRTS"
"1726","2008","Potamocorbula amurensis","SouthCentral","298","0","0","0.00","38.044995","-121.591311","5","Spring","GRTS"
"1727","2008","Potamocorbula amurensis","SouthCentral","298","0","0","0.00","38.044995","-121.591311","10","Fall","GRTS"
"1728","2008","Corbicula fluminea","SouthCentral","298","25.8","912","2.64","38.044995","-121.591311","5","Spring","GRTS"
"1729","2008","Corbicula fluminea","SouthCentral","298","30.6","2356","1.61","38.044995","-121.591311","10","Fall","GRTS"
"1730","2008","Corbicula fluminea","Suisun Bay","299","0","0","0.00","38.109726","-122.015007","5","Spring","GRTS"
"1731","2008","Corbicula fluminea","Suisun Bay","299","0","0","0.00","38.109726","-122.015007","10","Fall","GRTS"
"1732","2008","Potamocorbula amurensis","Suisun Bay","299","1.37","1463","0.46","38.109726","-122.015007","5","Spring","GRTS"
"1733","2008","Potamocorbula amurensis","Suisun Bay","299","5.49","2717","1.90","38.109726","-122.015007","10","Fall","GRTS"
"1734","2008","Potamocorbula amurensis","Confluence","300","0.48","95","0.16","38.054823","-121.839611","5","Spring","GRTS"
"1735","2008","Potamocorbula amurensis","Confluence","300","0.64","361","0.24","38.054823","-121.839611","10","Fall","GRTS"
"1736","2008","Corbicula fluminea","Confluence","300","36.1","779","2.42","38.054823","-121.839611","5","Spring","GRTS"
"1737","2008","Corbicula fluminea","Confluence","300","35.1","494","1.93","38.054823","-121.839611","10","Fall","GRTS"
"1738","2008","Corbicula fluminea","Suisun Bay","676","0","0","0.00","38.064024","-122.014451","5","Spring","GRTS"
"1739","2008","Corbicula fluminea","Suisun Bay","676","0","0","0.00","38.064024","-122.014451","10","Fall","GRTS"
"1740","2008","Potamocorbula amurensis","Suisun Bay","676","0.69","133","0.28","38.064024","-122.014451","5","Spring","GRTS"
"1741","2008","Potamocorbula amurensis","Suisun Bay","676","1.09","152","0.42","38.064024","-122.014451","10","Fall","GRTS"
"1742","2008","Corbicula fluminea","SouthCentral","677","0","0","0.00","38.051621","-121.418603","5","Spring","GRTS"
"1743","2008","Corbicula fluminea","SouthCentral","677","0","19","< 0.01","38.051621","-121.418603","10","Fall","GRTS"
"1744","2008","Potamocorbula amurensis","SouthCentral","677","0","0","0.00","38.051621","-121.418603","5","Spring","GRTS"
"1745","2008","Potamocorbula amurensis","SouthCentral","677","0","0","0.00","38.051621","-121.418603","10","Fall","GRTS"
"1746","2008","Potamocorbula amurensis","SouthCentral","678","0","0","0.00","38.024892","-121.525533","5","Spring","GRTS"
"1747","2008","Potamocorbula amurensis","SouthCentral","678","0","0","0.00","38.024892","-121.525533","10","Fall","GRTS"
"1748","2008","Corbicula fluminea","SouthCentral","678","65.6","1976","4.40","38.024892","-121.525533","5","Spring","GRTS"
"1749","2008","Corbicula fluminea","SouthCentral","678","71.7","2622","3.11","38.024892","-121.525533","10","Fall","GRTS"
"1750","2008","Corbicula fluminea","Confluence","680","0.29","76","0.03","38.025524","-121.789284","5","Spring","GRTS"
"1751","2008","Corbicula fluminea","Confluence","680","0.37","399","0.02","38.025524","-121.789284","10","Fall","GRTS"
"1752","2008","Potamocorbula amurensis","Confluence","680","0.16","19","0.05","38.025524","-121.789284","5","Spring","GRTS"
"1753","2008","Potamocorbula amurensis","Confluence","680","0","152","< 0.01","38.025524","-121.789284","10","Fall","GRTS"
"1754","2008","Potamocorbula amurensis","Suisun Marsh","684","0.13","38","0.05","38.100599","-121.893706","5","Spring","GRTS"
"1755","2008","Potamocorbula amurensis","Suisun Marsh","684","0.06","209","0.02","38.100599","-121.893706","10","Fall","GRTS"
"1756","2008","Corbicula fluminea","Suisun Marsh","684","58","532","3.87","38.100599","-121.893706","5","Spring","GRTS"
"1757","2008","Corbicula fluminea","Suisun Marsh","684","35","665","2.03","38.100599","-121.893706","10","Fall","GRTS"
"1758","2008","Potamocorbula amurensis","Confluence","696","0","0","0.00","38.038615","-121.788959","5","Spring","GRTS"
"1759","2008","Potamocorbula amurensis","Confluence","696","0","0","0.00","38.038615","-121.788959","10","Fall","GRTS"
"1760","2008","Corbicula fluminea","Confluence","696","6.81","494","0.60","38.038615","-121.788959","5","Spring","GRTS"
"1761","2008","Corbicula fluminea","Confluence","696","9.15","2109","0.57","38.038615","-121.788959","10","Fall","GRTS"
"1762","2008","Potamocorbula amurensis","SouthCentral","706","0","0","0.00","38.048345","-121.497682","5","Spring","GRTS"
"1763","2008","Potamocorbula amurensis","SouthCentral","706","0","0","0.00","38.048345","-121.497682","10","Fall","GRTS"
"1764","2008","Corbicula fluminea","SouthCentral","706","0.09","171","< 0.01","38.048345","-121.497682","5","Spring","GRTS"
"1765","2008","Corbicula fluminea","SouthCentral","706","26.3","1254","1.87","38.048345","-121.497682","10","Fall","GRTS"
"1766","2009","Potamocorbula amurensis","SouthCentral","1","0","0","0.00","37.873209","-121.525642","5","Spring","GRTS"
"1767","2009","Potamocorbula amurensis","SouthCentral","1","0","0","0.00","37.873209","-121.525642","10","Fall","GRTS"
"1768","2009","Corbicula fluminea","SouthCentral","1","31.3","1083","2.36","37.873209","-121.525642","5","Spring","GRTS"
"1769","2009","Corbicula fluminea","SouthCentral","1","5.86","2128","0.42","37.873209","-121.525642","10","Fall","GRTS"
"1770","2009","Potamocorbula amurensis","SouthCentral","2","0","0","0.00","38.076028","-121.501666","5","Spring","GRTS"
"1771","2009","Potamocorbula amurensis","SouthCentral","2","0","0","0.00","38.076028","-121.501666","10","Fall","GRTS"
"1772","2009","Corbicula fluminea","SouthCentral","2","126.43","4389","4.68","38.076028","-121.501666","5","Spring","GRTS"
"1773","2009","Corbicula fluminea","SouthCentral","2","122","5548","4.63","38.076028","-121.501666","10","Fall","GRTS"
"1774","2009","Potamocorbula amurensis","Confluence","3","0","0","0.00","38.105191","-121.705615","5","Spring","GRTS"
"1775","2009","Potamocorbula amurensis","Confluence","3","0","0","0.00","38.105191","-121.705615","10","Fall","GRTS"
"1776","2009","Corbicula fluminea","Confluence","3","23.6","1273","1.42","38.105191","-121.705615","5","Spring","GRTS"
"1777","2009","Corbicula fluminea","Confluence","3","14.15","2850","0.80","38.105191","-121.705615","10","Fall","GRTS"
"1778","2009","Potamocorbula amurensis","Suisun Bay","4","0","0","0.00","38.074929","-122.075217","5","Spring","GRTS"
"1779","2009","Potamocorbula amurensis","Suisun Bay","4","2.8","2147","1.01","38.074929","-122.075217","5","Spring","GRTS"
"1780","2009","Potamocorbula amurensis","Suisun Bay","4","17.2","11837","4.90","38.074929","-122.075217","10","Fall","GRTS"
"1781","2009","Corbicula fluminea","Suisun Bay","4","0","0","0.00","38.074929","-122.075217","10","Fall","GRTS"
"1782","2009","Corbicula fluminea","SouthCentral","5","0","0","0.00","37.949228","-121.445408","5","Spring","GRTS"
"1783","2009","Corbicula fluminea","SouthCentral","5","0","19","< 0.01","37.949228","-121.445408","10","Fall","GRTS"
"1784","2009","Potamocorbula amurensis","SouthCentral","5","0","0","0.00","37.949228","-121.445408","5","Spring","GRTS"
"1785","2009","Potamocorbula amurensis","SouthCentral","5","0","0","0.00","37.949228","-121.445408","10","Fall","GRTS"
"1786","2009","Potamocorbula amurensis","SouthCentral","6","0","0","0.00","37.972265","-121.50813","5","Spring","GRTS"
"1787","2009","Potamocorbula amurensis","SouthCentral","6","0","0","0.00","37.972265","-121.50813","10","Fall","GRTS"
"1788","2009","Corbicula fluminea","SouthCentral","6","19.2","1121","1.54","37.972265","-121.50813","5","Spring","GRTS"
"1789","2009","Corbicula fluminea","SouthCentral","6","0.42","1026","0.03","37.972265","-121.50813","10","Fall","GRTS"
"1790","2009","Potamocorbula amurensis","SouthCentral","7","0","0","0.00","38.106537","-121.499046","5","Spring","GRTS"
"1791","2009","Potamocorbula amurensis","SouthCentral","7","0","0","0.00","38.106537","-121.499046","10","Fall","GRTS"
"1792","2009","Corbicula fluminea","SouthCentral","7","31.5","323","1.96","38.106537","-121.499046","5","Spring","GRTS"
"1793","2009","Corbicula fluminea","SouthCentral","7","12.97","1235","< 0.01","38.106537","-121.499046","10","Fall","GRTS"
"1794","2009","Corbicula fluminea","Confluence","8","1.4","19","0.09","38.044177","-121.904959","5","Spring","GRTS"
"1795","2009","Corbicula fluminea","Confluence","8","0","0","0.00","38.044177","-121.904959","10","Fall","GRTS"
"1796","2009","Potamocorbula amurensis","Confluence","8","1.6","323","0.60","38.044177","-121.904959","5","Spring","GRTS"
"1797","2009","Potamocorbula amurensis","Confluence","8","0","19","< 0.01","38.044177","-121.904959","10","Fall","GRTS"
"1798","2009","Potamocorbula amurensis","SouthCentral","9","0","0","0.00","38.093641","-121.675701","5","Spring","GRTS"
"1799","2009","Potamocorbula amurensis","SouthCentral","9","0","0","0.00","38.093641","-121.675701","10","Fall","GRTS"
"1800","2009","Corbicula fluminea","SouthCentral","9","3.17","95","0.22","38.093641","-121.675701","5","Spring","GRTS"
"1801","2009","Corbicula fluminea","SouthCentral","9","0","0","0.00","38.093641","-121.675701","10","Fall","GRTS"
"1802","2009","Potamocorbula amurensis","SouthCentral","10","0","0","0.00","38.083885","-121.540527","5","Spring","GRTS"
"1803","2009","Potamocorbula amurensis","SouthCentral","10","0","0","0.00","38.083885","-121.540527","10","Fall","GRTS"
"1804","2009","Corbicula fluminea","SouthCentral","10","4.69","1216","0.36","38.083885","-121.540527","5","Spring","GRTS"
"1805","2009","Corbicula fluminea","SouthCentral","10","1.54","2679","0.08","38.083885","-121.540527","10","Fall","GRTS"
"1806","2009","Potamocorbula amurensis","Suisun Marsh","11","0","0","0.00","38.187376","-121.979972","5","Spring","GRTS"
"1807","2009","Potamocorbula amurensis","Suisun Marsh","11","19.7","3420","6.16","38.187376","-121.979972","5","Spring","GRTS"
"1808","2009","Potamocorbula amurensis","Suisun Marsh","11","21","3116","7.09","38.187376","-121.979972","10","Fall","GRTS"
"1809","2009","Corbicula fluminea","Suisun Marsh","11","0","0","0.00","38.187376","-121.979972","10","Fall","GRTS"
"1810","2009","Potamocorbula amurensis","Confluence","12","0.06","38","0.02","38.052615","-121.794153","5","Spring","GRTS"
"1811","2009","Potamocorbula amurensis","Confluence","12","0","19","< 0.01","38.052615","-121.794153","10","Fall","GRTS"
"1812","2009","Corbicula fluminea","Confluence","12","3.61","133","0.23","38.052615","-121.794153","5","Spring","GRTS"
"1813","2009","Corbicula fluminea","Confluence","12","7.32","304","0.44","38.052615","-121.794153","10","Fall","GRTS"
"1814","2009","Potamocorbula amurensis","Confluence","13","1.32","437","0.50","38.075126","-121.761819","5","Spring","GRTS"
"1815","2009","Potamocorbula amurensis","Confluence","13","1.52","95","0.58","38.075126","-121.761819","10","Fall","GRTS"
"1816","2009","Corbicula fluminea","Confluence","13","22.1","1406","1.22","38.075126","-121.761819","5","Spring","GRTS"
"1817","2009","Corbicula fluminea","Confluence","13","55.9","12426","2.68","38.075126","-121.761819","10","Fall","GRTS"
"1818","2009","Corbicula fluminea","Suisun Marsh","15","0","0","0.00","38.139257","-122.080678","5","Spring","GRTS"
"1819","2009","Corbicula fluminea","Suisun Marsh","15","0","0","0.00","38.139257","-122.080678","10","Fall","GRTS"
"1820","2009","Potamocorbula amurensis","Suisun Marsh","15","20.4","8607","6.12","38.139257","-122.080678","5","Spring","GRTS"
"1821","2009","Potamocorbula amurensis","Suisun Marsh","15","34.9","5567","10.63","38.139257","-122.080678","10","Fall","GRTS"
"1822","2009","Corbicula fluminea","Suisun Bay","16","0","0","0.00","38.053462","-122.093517","5","Spring","GRTS"
"1823","2009","Corbicula fluminea","Suisun Bay","16","0","0","0.00","38.053462","-122.093517","10","Fall","GRTS"
"1824","2009","Potamocorbula amurensis","Suisun Bay","16","3.1","304","1.15","38.053462","-122.093517","5","Spring","GRTS"
"1825","2009","Potamocorbula amurensis","Suisun Bay","16","0.93","76","0.36","38.053462","-122.093517","10","Fall","GRTS"
"1826","2009","Potamocorbula amurensis","SouthCentral","17","0","0","0.00","37.959442","-121.530969","5","Spring","GRTS"
"1827","2009","Potamocorbula amurensis","SouthCentral","17","0","0","0.00","37.959442","-121.530969","10","Fall","GRTS"
"1828","2009","Corbicula fluminea","SouthCentral","17","107.1","1957","6.00","37.959442","-121.530969","5","Spring","GRTS"
"1829","2009","Corbicula fluminea","SouthCentral","17","112","2223","4.45","37.959442","-121.530969","10","Fall","GRTS"
"1830","2009","Potamocorbula amurensis","SouthCentral","18","0","0","0.00","38.046512","-121.504541","5","Spring","GRTS"
"1831","2009","Potamocorbula amurensis","SouthCentral","18","0","0","0.00","38.046512","-121.504541","10","Fall","GRTS"
"1832","2009","Corbicula fluminea","SouthCentral","18","99.7","2546","5.05","38.046512","-121.504541","5","Spring","GRTS"
"1833","2009","Corbicula fluminea","SouthCentral","18","80.1","12426","4.29","38.046512","-121.504541","10","Fall","GRTS"
"1834","2009","Corbicula fluminea","SouthCentral","19","0","0","0.00","38.112909","-121.616646","5","Spring","GRTS"
"1835","2009","Corbicula fluminea","SouthCentral","19","0","0","0.00","38.112909","-121.616646","10","Fall","GRTS"
"1836","2009","Potamocorbula amurensis","SouthCentral","19","0","0","0.00","38.112909","-121.616646","5","Spring","GRTS"
"1837","2009","Potamocorbula amurensis","SouthCentral","19","0","0","0.00","38.112909","-121.616646","10","Fall","GRTS"
"1838","2009","Corbicula fluminea","Suisun Bay","20","0","0","0.00","38.089817","-122.071263","5","Spring","GRTS"
"1839","2009","Corbicula fluminea","Suisun Bay","20","0","0","0.00","38.089817","-122.071263","10","Fall","GRTS"
"1840","2009","Potamocorbula amurensis","Suisun Bay","20","6.5","3420","2.17","38.089817","-122.071263","5","Spring","GRTS"
"1841","2009","Potamocorbula amurensis","Suisun Bay","20","2.99","1919","1.06","38.089817","-122.071263","10","Fall","GRTS"
"1842","2009","Potamocorbula amurensis","SouthCentral","21","0","0","0.00","37.996545","-121.422448","5","Spring","GRTS"
"1843","2009","Potamocorbula amurensis","SouthCentral","21","0","0","0.00","37.996545","-121.422448","10","Fall","GRTS"
"1844","2009","Corbicula fluminea","SouthCentral","21","7.64","1159","0.68","37.996545","-121.422448","5","Spring","GRTS"
"1845","2009","Corbicula fluminea","SouthCentral","21","7.25","38","0.58","37.996545","-121.422448","10","Fall","GRTS"
"1846","2009","Potamocorbula amurensis","SouthCentral","22","0","0","0.00","37.995779","-121.506083","5","Spring","GRTS"
"1847","2009","Potamocorbula amurensis","SouthCentral","22","0","0","0.00","37.995779","-121.506083","10","Fall","GRTS"
"1848","2009","Corbicula fluminea","SouthCentral","22","128.7","1995","6.30","37.995779","-121.506083","5","Spring","GRTS"
"1849","2009","Corbicula fluminea","SouthCentral","22","7.02","5282","0.41","37.995779","-121.506083","10","Fall","GRTS"
"1850","2009","Potamocorbula amurensis","SouthCentral","23","0","0","0.00","38.096143","-121.566257","5","Spring","GRTS"
